video_id,title,published_date,duration,description,like_count,view_count,comment_count,comment,comment_likes,total_reply_count,comment_len,clean_comment,is_english,engagement,category,usyk_sentiment,fury_sentiment
mr2sB4HWwdw,"Frank Warren SLAMS Eddie Hearn And Tony Bellew, Reveals Details Of Tyson Fury vs Oleksandr Usyk",2023-10-10T12:44:06Z,PT13M24S,"Boxing Social's Louis Hart spoke to Frank Warren as he broke down the Magnificent 7 card with Nick Ball headlining taking on Isaac Dogboe. He also revealed all the details in the negotiations between Tyson Fury and Oleksandr Usyk, while poking fun at Eddie Hearn for no offer in Saudi. They spoke about Tony Bellews comments on Joe Joyce, while also speaking about what is next for Zhilei Zhang.

0:00 Intro 
0:15 Magnificent 7 Card 
2:40 Signing Hannah Rankin
4:00 Oleksandr Usyk vs. Tyson Fury 
6:17 Filip Hrgovic 
6:35 Two Way Rematch Clause 
7:00 Responding To Eddie Hearn
7:40 Is Oleksandr Usyk The Hardest Fight In Tyson Fury’s Career?
9:20 Oleksandr Usyk vs. Tyson Fury Undercard
11:10 Tony Bellew’s Comments 

#FrankWarren #FuryUsyk #EddieHearn 


📲 | SUBSCRIBE TO BOXING SOCIAL: https://bit.ly/subscribe-boxing-social-youtube

🏠🥊 House of Boxing, the officially licensed boxing manager game. Manage, Predict, and WIN big every week. Take charge and start your journey to victory now! | https://bit.ly/457WdoN

🥊 | Empire Fight Store, a global Boxing and Combat Sports Equipment brand offering a full range of protection and performance equipment https://bit.ly/boxing-social-empire-fight-store

🎲 | BET £10 with William Hill & get £30 in FREE BETS | https://www.bit.ly/boxing-social-william-hill | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe. From 00:01 on 18.10.2022. £30 bonus. New customers only. Minimum £10 stake on odds of 1/2 (1.5) or greater on sportsbook (excluding Virtual markets). Further terms apply.

🎁 Life Made! Choose from the list of exciting competitions for your chance to win huge prizes | | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe |  https://lifemade.co.uk

🚨 - FOLLOW BOXING SOCIAL ON SOCIAL MEDIA... 👇
🥊 - TWITTER: https://www.twitter.com/boxing_social
🥊 - FACEBOOK: https://www.facebook.com/boxingsocial
🥊 - INSTAGRAM: https://www.instagram.com/boxingsocial

💻 - NO.1 UK BOXING NEWS WEBSITE WEBSITE: https://www.boxing-social.com",298,36772,419,"Frank sorry fella but Usyk is a better boxer then Fury, better angles, better footwork in and out and all about, also much quicker, sets traps always and pound 4 pound great, even more so now Tyson thinks he's a bruiser!",1,8,220.0,frank sorry fella but usyk is a better boxer then fury better angle better footwork in and out and all about also much quicker set trap always and pound pound great even more so now tyson think he a bruiser,True,10,fury_usyk,positive,negative
mr2sB4HWwdw,"Frank Warren SLAMS Eddie Hearn And Tony Bellew, Reveals Details Of Tyson Fury vs Oleksandr Usyk",2023-10-10T12:44:06Z,PT13M24S,"Boxing Social's Louis Hart spoke to Frank Warren as he broke down the Magnificent 7 card with Nick Ball headlining taking on Isaac Dogboe. He also revealed all the details in the negotiations between Tyson Fury and Oleksandr Usyk, while poking fun at Eddie Hearn for no offer in Saudi. They spoke about Tony Bellews comments on Joe Joyce, while also speaking about what is next for Zhilei Zhang.

0:00 Intro 
0:15 Magnificent 7 Card 
2:40 Signing Hannah Rankin
4:00 Oleksandr Usyk vs. Tyson Fury 
6:17 Filip Hrgovic 
6:35 Two Way Rematch Clause 
7:00 Responding To Eddie Hearn
7:40 Is Oleksandr Usyk The Hardest Fight In Tyson Fury’s Career?
9:20 Oleksandr Usyk vs. Tyson Fury Undercard
11:10 Tony Bellew’s Comments 

#FrankWarren #FuryUsyk #EddieHearn 


📲 | SUBSCRIBE TO BOXING SOCIAL: https://bit.ly/subscribe-boxing-social-youtube

🏠🥊 House of Boxing, the officially licensed boxing manager game. Manage, Predict, and WIN big every week. Take charge and start your journey to victory now! | https://bit.ly/457WdoN

🥊 | Empire Fight Store, a global Boxing and Combat Sports Equipment brand offering a full range of protection and performance equipment https://bit.ly/boxing-social-empire-fight-store

🎲 | BET £10 with William Hill & get £30 in FREE BETS | https://www.bit.ly/boxing-social-william-hill | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe. From 00:01 on 18.10.2022. £30 bonus. New customers only. Minimum £10 stake on odds of 1/2 (1.5) or greater on sportsbook (excluding Virtual markets). Further terms apply.

🎁 Life Made! Choose from the list of exciting competitions for your chance to win huge prizes | | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe |  https://lifemade.co.uk

🚨 - FOLLOW BOXING SOCIAL ON SOCIAL MEDIA... 👇
🥊 - TWITTER: https://www.twitter.com/boxing_social
🥊 - FACEBOOK: https://www.facebook.com/boxingsocial
🥊 - INSTAGRAM: https://www.instagram.com/boxingsocial

💻 - NO.1 UK BOXING NEWS WEBSITE WEBSITE: https://www.boxing-social.com",298,36772,419,"NEW TITLE: FRANK REVEALS NOTHING NEW ABOUT FURY VS USYK, BUT MAKES A FEW DECENT JOKES ABOUT BUILDERS",3,0,100.0,new title frank reveals nothing new about fury v usyk but make a few decent joke about builder,True,4,fury_usyk,neutral,neutral
mr2sB4HWwdw,"Frank Warren SLAMS Eddie Hearn And Tony Bellew, Reveals Details Of Tyson Fury vs Oleksandr Usyk",2023-10-10T12:44:06Z,PT13M24S,"Boxing Social's Louis Hart spoke to Frank Warren as he broke down the Magnificent 7 card with Nick Ball headlining taking on Isaac Dogboe. He also revealed all the details in the negotiations between Tyson Fury and Oleksandr Usyk, while poking fun at Eddie Hearn for no offer in Saudi. They spoke about Tony Bellews comments on Joe Joyce, while also speaking about what is next for Zhilei Zhang.

0:00 Intro 
0:15 Magnificent 7 Card 
2:40 Signing Hannah Rankin
4:00 Oleksandr Usyk vs. Tyson Fury 
6:17 Filip Hrgovic 
6:35 Two Way Rematch Clause 
7:00 Responding To Eddie Hearn
7:40 Is Oleksandr Usyk The Hardest Fight In Tyson Fury’s Career?
9:20 Oleksandr Usyk vs. Tyson Fury Undercard
11:10 Tony Bellew’s Comments 

#FrankWarren #FuryUsyk #EddieHearn 


📲 | SUBSCRIBE TO BOXING SOCIAL: https://bit.ly/subscribe-boxing-social-youtube

🏠🥊 House of Boxing, the officially licensed boxing manager game. Manage, Predict, and WIN big every week. Take charge and start your journey to victory now! | https://bit.ly/457WdoN

🥊 | Empire Fight Store, a global Boxing and Combat Sports Equipment brand offering a full range of protection and performance equipment https://bit.ly/boxing-social-empire-fight-store

🎲 | BET £10 with William Hill & get £30 in FREE BETS | https://www.bit.ly/boxing-social-william-hill | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe. From 00:01 on 18.10.2022. £30 bonus. New customers only. Minimum £10 stake on odds of 1/2 (1.5) or greater on sportsbook (excluding Virtual markets). Further terms apply.

🎁 Life Made! Choose from the list of exciting competitions for your chance to win huge prizes | | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe |  https://lifemade.co.uk

🚨 - FOLLOW BOXING SOCIAL ON SOCIAL MEDIA... 👇
🥊 - TWITTER: https://www.twitter.com/boxing_social
🥊 - FACEBOOK: https://www.facebook.com/boxingsocial
🥊 - INSTAGRAM: https://www.instagram.com/boxingsocial

💻 - NO.1 UK BOXING NEWS WEBSITE WEBSITE: https://www.boxing-social.com",298,36772,419,"I don't believe Frank with regards to Fury/Usyk , hes very guarded",1,0,66.0,i dont believe frank with regard to furyusyk he very guarded,True,2,fury_usyk,neutral,neutral
mr2sB4HWwdw,"Frank Warren SLAMS Eddie Hearn And Tony Bellew, Reveals Details Of Tyson Fury vs Oleksandr Usyk",2023-10-10T12:44:06Z,PT13M24S,"Boxing Social's Louis Hart spoke to Frank Warren as he broke down the Magnificent 7 card with Nick Ball headlining taking on Isaac Dogboe. He also revealed all the details in the negotiations between Tyson Fury and Oleksandr Usyk, while poking fun at Eddie Hearn for no offer in Saudi. They spoke about Tony Bellews comments on Joe Joyce, while also speaking about what is next for Zhilei Zhang.

0:00 Intro 
0:15 Magnificent 7 Card 
2:40 Signing Hannah Rankin
4:00 Oleksandr Usyk vs. Tyson Fury 
6:17 Filip Hrgovic 
6:35 Two Way Rematch Clause 
7:00 Responding To Eddie Hearn
7:40 Is Oleksandr Usyk The Hardest Fight In Tyson Fury’s Career?
9:20 Oleksandr Usyk vs. Tyson Fury Undercard
11:10 Tony Bellew’s Comments 

#FrankWarren #FuryUsyk #EddieHearn 


📲 | SUBSCRIBE TO BOXING SOCIAL: https://bit.ly/subscribe-boxing-social-youtube

🏠🥊 House of Boxing, the officially licensed boxing manager game. Manage, Predict, and WIN big every week. Take charge and start your journey to victory now! | https://bit.ly/457WdoN

🥊 | Empire Fight Store, a global Boxing and Combat Sports Equipment brand offering a full range of protection and performance equipment https://bit.ly/boxing-social-empire-fight-store

🎲 | BET £10 with William Hill & get £30 in FREE BETS | https://www.bit.ly/boxing-social-william-hill | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe. From 00:01 on 18.10.2022. £30 bonus. New customers only. Minimum £10 stake on odds of 1/2 (1.5) or greater on sportsbook (excluding Virtual markets). Further terms apply.

🎁 Life Made! Choose from the list of exciting competitions for your chance to win huge prizes | | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe |  https://lifemade.co.uk

🚨 - FOLLOW BOXING SOCIAL ON SOCIAL MEDIA... 👇
🥊 - TWITTER: https://www.twitter.com/boxing_social
🥊 - FACEBOOK: https://www.facebook.com/boxingsocial
🥊 - INSTAGRAM: https://www.instagram.com/boxingsocial

💻 - NO.1 UK BOXING NEWS WEBSITE WEBSITE: https://www.boxing-social.com",298,36772,419,The title says Warren reveals details of Fury v Usyk. But I’m struggling to find the part in the video where he reveals the date and venue. I’m sure it’s in here somewhere because you’ve stated as much in the title. I just can’t find it,10,0,236.0,the title say warren reveals detail of fury v usyk but im struggling to find the part in the video where he reveals the date and venue im sure it in here somewhere because youve stated a much in the title i just cant find it,True,11,fury_usyk,neutral,neutral
mr2sB4HWwdw,"Frank Warren SLAMS Eddie Hearn And Tony Bellew, Reveals Details Of Tyson Fury vs Oleksandr Usyk",2023-10-10T12:44:06Z,PT13M24S,"Boxing Social's Louis Hart spoke to Frank Warren as he broke down the Magnificent 7 card with Nick Ball headlining taking on Isaac Dogboe. He also revealed all the details in the negotiations between Tyson Fury and Oleksandr Usyk, while poking fun at Eddie Hearn for no offer in Saudi. They spoke about Tony Bellews comments on Joe Joyce, while also speaking about what is next for Zhilei Zhang.

0:00 Intro 
0:15 Magnificent 7 Card 
2:40 Signing Hannah Rankin
4:00 Oleksandr Usyk vs. Tyson Fury 
6:17 Filip Hrgovic 
6:35 Two Way Rematch Clause 
7:00 Responding To Eddie Hearn
7:40 Is Oleksandr Usyk The Hardest Fight In Tyson Fury’s Career?
9:20 Oleksandr Usyk vs. Tyson Fury Undercard
11:10 Tony Bellew’s Comments 

#FrankWarren #FuryUsyk #EddieHearn 


📲 | SUBSCRIBE TO BOXING SOCIAL: https://bit.ly/subscribe-boxing-social-youtube

🏠🥊 House of Boxing, the officially licensed boxing manager game. Manage, Predict, and WIN big every week. Take charge and start your journey to victory now! | https://bit.ly/457WdoN

🥊 | Empire Fight Store, a global Boxing and Combat Sports Equipment brand offering a full range of protection and performance equipment https://bit.ly/boxing-social-empire-fight-store

🎲 | BET £10 with William Hill & get £30 in FREE BETS | https://www.bit.ly/boxing-social-william-hill | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe. From 00:01 on 18.10.2022. £30 bonus. New customers only. Minimum £10 stake on odds of 1/2 (1.5) or greater on sportsbook (excluding Virtual markets). Further terms apply.

🎁 Life Made! Choose from the list of exciting competitions for your chance to win huge prizes | | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe |  https://lifemade.co.uk

🚨 - FOLLOW BOXING SOCIAL ON SOCIAL MEDIA... 👇
🥊 - TWITTER: https://www.twitter.com/boxing_social
🥊 - FACEBOOK: https://www.facebook.com/boxingsocial
🥊 - INSTAGRAM: https://www.instagram.com/boxingsocial

💻 - NO.1 UK BOXING NEWS WEBSITE WEBSITE: https://www.boxing-social.com",298,36772,419,"Frank looks like he's swaying about , some meds or red wine 😂. The only reason Fury / Usyk has been announced is to give Fury Nganu fight some credit . 
Franks pissed",2,0,166.0,frank look like he swaying about some med or red wine the only reason fury usyk ha been announced is to give fury nganu fight some credit frank pissed,True,3,fury_usyk,neutral,neutral
mr2sB4HWwdw,"Frank Warren SLAMS Eddie Hearn And Tony Bellew, Reveals Details Of Tyson Fury vs Oleksandr Usyk",2023-10-10T12:44:06Z,PT13M24S,"Boxing Social's Louis Hart spoke to Frank Warren as he broke down the Magnificent 7 card with Nick Ball headlining taking on Isaac Dogboe. He also revealed all the details in the negotiations between Tyson Fury and Oleksandr Usyk, while poking fun at Eddie Hearn for no offer in Saudi. They spoke about Tony Bellews comments on Joe Joyce, while also speaking about what is next for Zhilei Zhang.

0:00 Intro 
0:15 Magnificent 7 Card 
2:40 Signing Hannah Rankin
4:00 Oleksandr Usyk vs. Tyson Fury 
6:17 Filip Hrgovic 
6:35 Two Way Rematch Clause 
7:00 Responding To Eddie Hearn
7:40 Is Oleksandr Usyk The Hardest Fight In Tyson Fury’s Career?
9:20 Oleksandr Usyk vs. Tyson Fury Undercard
11:10 Tony Bellew’s Comments 

#FrankWarren #FuryUsyk #EddieHearn 


📲 | SUBSCRIBE TO BOXING SOCIAL: https://bit.ly/subscribe-boxing-social-youtube

🏠🥊 House of Boxing, the officially licensed boxing manager game. Manage, Predict, and WIN big every week. Take charge and start your journey to victory now! | https://bit.ly/457WdoN

🥊 | Empire Fight Store, a global Boxing and Combat Sports Equipment brand offering a full range of protection and performance equipment https://bit.ly/boxing-social-empire-fight-store

🎲 | BET £10 with William Hill & get £30 in FREE BETS | https://www.bit.ly/boxing-social-william-hill | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe. From 00:01 on 18.10.2022. £30 bonus. New customers only. Minimum £10 stake on odds of 1/2 (1.5) or greater on sportsbook (excluding Virtual markets). Further terms apply.

🎁 Life Made! Choose from the list of exciting competitions for your chance to win huge prizes | | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe |  https://lifemade.co.uk

🚨 - FOLLOW BOXING SOCIAL ON SOCIAL MEDIA... 👇
🥊 - TWITTER: https://www.twitter.com/boxing_social
🥊 - FACEBOOK: https://www.facebook.com/boxingsocial
🥊 - INSTAGRAM: https://www.instagram.com/boxingsocial

💻 - NO.1 UK BOXING NEWS WEBSITE WEBSITE: https://www.boxing-social.com",298,36772,419,Frank looks 20 years younger since Tyson v Usyk agreement,33,1,57.0,frank look year younger since tyson v usyk agreement,True,35,fury_usyk,neutral,neutral
mr2sB4HWwdw,"Frank Warren SLAMS Eddie Hearn And Tony Bellew, Reveals Details Of Tyson Fury vs Oleksandr Usyk",2023-10-10T12:44:06Z,PT13M24S,"Boxing Social's Louis Hart spoke to Frank Warren as he broke down the Magnificent 7 card with Nick Ball headlining taking on Isaac Dogboe. He also revealed all the details in the negotiations between Tyson Fury and Oleksandr Usyk, while poking fun at Eddie Hearn for no offer in Saudi. They spoke about Tony Bellews comments on Joe Joyce, while also speaking about what is next for Zhilei Zhang.

0:00 Intro 
0:15 Magnificent 7 Card 
2:40 Signing Hannah Rankin
4:00 Oleksandr Usyk vs. Tyson Fury 
6:17 Filip Hrgovic 
6:35 Two Way Rematch Clause 
7:00 Responding To Eddie Hearn
7:40 Is Oleksandr Usyk The Hardest Fight In Tyson Fury’s Career?
9:20 Oleksandr Usyk vs. Tyson Fury Undercard
11:10 Tony Bellew’s Comments 

#FrankWarren #FuryUsyk #EddieHearn 


📲 | SUBSCRIBE TO BOXING SOCIAL: https://bit.ly/subscribe-boxing-social-youtube

🏠🥊 House of Boxing, the officially licensed boxing manager game. Manage, Predict, and WIN big every week. Take charge and start your journey to victory now! | https://bit.ly/457WdoN

🥊 | Empire Fight Store, a global Boxing and Combat Sports Equipment brand offering a full range of protection and performance equipment https://bit.ly/boxing-social-empire-fight-store

🎲 | BET £10 with William Hill & get £30 in FREE BETS | https://www.bit.ly/boxing-social-william-hill | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe. From 00:01 on 18.10.2022. £30 bonus. New customers only. Minimum £10 stake on odds of 1/2 (1.5) or greater on sportsbook (excluding Virtual markets). Further terms apply.

🎁 Life Made! Choose from the list of exciting competitions for your chance to win huge prizes | | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe |  https://lifemade.co.uk

🚨 - FOLLOW BOXING SOCIAL ON SOCIAL MEDIA... 👇
🥊 - TWITTER: https://www.twitter.com/boxing_social
🥊 - FACEBOOK: https://www.facebook.com/boxingsocial
🥊 - INSTAGRAM: https://www.instagram.com/boxingsocial

💻 - NO.1 UK BOXING NEWS WEBSITE WEBSITE: https://www.boxing-social.com",298,36772,419,Usyk  agreed to fight Fury only if they dropped the  Dubois appeal.. FACTS (sneaky warren),5,1,90.0,usyk agreed to fight fury only if they dropped the dubois appeal fact sneaky warren,True,7,fury_usyk,neutral,neutral
mr2sB4HWwdw,"Frank Warren SLAMS Eddie Hearn And Tony Bellew, Reveals Details Of Tyson Fury vs Oleksandr Usyk",2023-10-10T12:44:06Z,PT13M24S,"Boxing Social's Louis Hart spoke to Frank Warren as he broke down the Magnificent 7 card with Nick Ball headlining taking on Isaac Dogboe. He also revealed all the details in the negotiations between Tyson Fury and Oleksandr Usyk, while poking fun at Eddie Hearn for no offer in Saudi. They spoke about Tony Bellews comments on Joe Joyce, while also speaking about what is next for Zhilei Zhang.

0:00 Intro 
0:15 Magnificent 7 Card 
2:40 Signing Hannah Rankin
4:00 Oleksandr Usyk vs. Tyson Fury 
6:17 Filip Hrgovic 
6:35 Two Way Rematch Clause 
7:00 Responding To Eddie Hearn
7:40 Is Oleksandr Usyk The Hardest Fight In Tyson Fury’s Career?
9:20 Oleksandr Usyk vs. Tyson Fury Undercard
11:10 Tony Bellew’s Comments 

#FrankWarren #FuryUsyk #EddieHearn 


📲 | SUBSCRIBE TO BOXING SOCIAL: https://bit.ly/subscribe-boxing-social-youtube

🏠🥊 House of Boxing, the officially licensed boxing manager game. Manage, Predict, and WIN big every week. Take charge and start your journey to victory now! | https://bit.ly/457WdoN

🥊 | Empire Fight Store, a global Boxing and Combat Sports Equipment brand offering a full range of protection and performance equipment https://bit.ly/boxing-social-empire-fight-store

🎲 | BET £10 with William Hill & get £30 in FREE BETS | https://www.bit.ly/boxing-social-william-hill | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe. From 00:01 on 18.10.2022. £30 bonus. New customers only. Minimum £10 stake on odds of 1/2 (1.5) or greater on sportsbook (excluding Virtual markets). Further terms apply.

🎁 Life Made! Choose from the list of exciting competitions for your chance to win huge prizes | | Be Gamble Aware | When The Fun Stops, STOP! | 18+. Play Safe |  https://lifemade.co.uk

🚨 - FOLLOW BOXING SOCIAL ON SOCIAL MEDIA... 👇
🥊 - TWITTER: https://www.twitter.com/boxing_social
🥊 - FACEBOOK: https://www.facebook.com/boxingsocial
🥊 - INSTAGRAM: https://www.instagram.com/boxingsocial

💻 - NO.1 UK BOXING NEWS WEBSITE WEBSITE: https://www.boxing-social.com",298,36772,419,"Retire Frank, your a joke now , Fury Usyk will stink place out then Frank will put another mma fighter on ffs",3,2,109.0,retire frank your a joke now fury usyk will stink place out then frank will put another mma fighter on ffs,True,6,fury_usyk,neutral,neutral
6SiGFZdbVUc,TYSON FURY VS OLEKSANDR USYK Fight Breakdown & PREDICTIONS from SO Live,2023-10-08T15:00:10Z,PT19M47S,"In this excerpt from SO Live - our weekly interactive show - Danny Flexen and Ayman Khan break down and predict Tyson Fury vs Oleksandr Usyk.

Full show: https://youtube.com/live/XLUo54DgOo8

Subscribe for updates - http://goo.gl/meA2GB
Follow on Twitter: http://goo.gl/VDYVMP

Like on Facebook: https://www.facebook.com/secondsoutlive

SecondsOut is a world leader in boxing entertainment since 1999.

Part of the Knockout TV YouTube MCN - http://goo.gl/t77GMc",15,1309,22,FURY WINS USYK DIDNT FIGHT AS WELL AS USUAL WHEN FIGHTING DUBOIS WHICH HE HAD TO ...CHEAT ...TO WIN DUBOIS WON THAT FIGHT FURY AGREES WITH THAT TO AND WILL MAKE SURE HE TEACHES USYK A LESSON ALSO CANT WAIT FOR NGANNOU vs FURY OCT 28TH GOD BLESS .,4,0,246.0,fury win usyk didnt fight a well a usual when fighting dubois which he had to cheat to win dubois won that fight fury agrees with that to and will make sure he teach usyk a lesson also cant wait for ngannou v fury oct th god bless,True,5,fury_usyk,negative,positive
6SiGFZdbVUc,TYSON FURY VS OLEKSANDR USYK Fight Breakdown & PREDICTIONS from SO Live,2023-10-08T15:00:10Z,PT19M47S,"In this excerpt from SO Live - our weekly interactive show - Danny Flexen and Ayman Khan break down and predict Tyson Fury vs Oleksandr Usyk.

Full show: https://youtube.com/live/XLUo54DgOo8

Subscribe for updates - http://goo.gl/meA2GB
Follow on Twitter: http://goo.gl/VDYVMP

Like on Facebook: https://www.facebook.com/secondsoutlive

SecondsOut is a world leader in boxing entertainment since 1999.

Part of the Knockout TV YouTube MCN - http://goo.gl/t77GMc",15,1309,22,He is weak to the stomach a couple of fighters hurt him - Usyk fighting at cruiser weight for the title the big hitting blonde haired cruiser weight fighter hurt him to the midriff. AJ went to the midriff. This will be in Tysons plan ok !,1,0,238.0,he is weak to the stomach a couple of fighter hurt him usyk fighting at cruiser weight for the title the big hitting blonde haired cruiser weight fighter hurt him to the midriff aj went to the midriff this will be in tyson plan ok,True,2,fury_usyk,negative,positive
6SiGFZdbVUc,TYSON FURY VS OLEKSANDR USYK Fight Breakdown & PREDICTIONS from SO Live,2023-10-08T15:00:10Z,PT19M47S,"In this excerpt from SO Live - our weekly interactive show - Danny Flexen and Ayman Khan break down and predict Tyson Fury vs Oleksandr Usyk.

Full show: https://youtube.com/live/XLUo54DgOo8

Subscribe for updates - http://goo.gl/meA2GB
Follow on Twitter: http://goo.gl/VDYVMP

Like on Facebook: https://www.facebook.com/secondsoutlive

SecondsOut is a world leader in boxing entertainment since 1999.

Part of the Knockout TV YouTube MCN - http://goo.gl/t77GMc",15,1309,22,Usyk can’t hurt Fury so how do you keep a 6-9” 260 pound man off you with just as good or better stamina then you in a boxing match??? Fury win late round stoppage or points. He can do both.,8,0,190.0,usyk cant hurt fury so how do you keep a pound man off you with just a good or better stamen then you in a boxing match fury win late round stoppage or point he can do both,True,9,fury_usyk,negative,positive
6SiGFZdbVUc,TYSON FURY VS OLEKSANDR USYK Fight Breakdown & PREDICTIONS from SO Live,2023-10-08T15:00:10Z,PT19M47S,"In this excerpt from SO Live - our weekly interactive show - Danny Flexen and Ayman Khan break down and predict Tyson Fury vs Oleksandr Usyk.

Full show: https://youtube.com/live/XLUo54DgOo8

Subscribe for updates - http://goo.gl/meA2GB
Follow on Twitter: http://goo.gl/VDYVMP

Like on Facebook: https://www.facebook.com/secondsoutlive

SecondsOut is a world leader in boxing entertainment since 1999.

Part of the Knockout TV YouTube MCN - http://goo.gl/t77GMc",15,1309,22,"Fury outboxes Usyk then knocks him out within 7 rounds, Fury will be disguising that body shot all fight then boom. Until then jab jab jab",7,0,138.0,fury outboxes usyk then knock him out within round fury will be disguising that body shot all fight then boom until then jab jab jab,True,8,fury_usyk,negative,positive
6SiGFZdbVUc,TYSON FURY VS OLEKSANDR USYK Fight Breakdown & PREDICTIONS from SO Live,2023-10-08T15:00:10Z,PT19M47S,"In this excerpt from SO Live - our weekly interactive show - Danny Flexen and Ayman Khan break down and predict Tyson Fury vs Oleksandr Usyk.

Full show: https://youtube.com/live/XLUo54DgOo8

Subscribe for updates - http://goo.gl/meA2GB
Follow on Twitter: http://goo.gl/VDYVMP

Like on Facebook: https://www.facebook.com/secondsoutlive

SecondsOut is a world leader in boxing entertainment since 1999.

Part of the Knockout TV YouTube MCN - http://goo.gl/t77GMc",15,1309,22,I'll be impressed with Fury if he does actually get in the ring with Usyk as i don't think he believes he'll beat him. Usyk seems supremely confident that he'll beat Fury though.,1,10,178.0,ill be impressed with fury if he doe actually get in the ring with usyk a i dont think he belief hell beat him usyk seems supremely confident that hell beat fury though,True,12,fury_usyk,positive,negative
FxRfE4JEIII,'IT'S ABOUT BLOODY TIME' - SPENCER FEARON REACTS TO TYSON FURY Vs. OLEKSANDR USYK BEING SIGNED ✍️,2023-09-29T18:42:12Z,PT16M12S,"INTERVIEW BY ANDREW McCRT

Subscribe to our new channel focusing solely on amateur boxing HERE: https://www.youtube.com/@ifltvotw

Why not keep up to date with us on social media? 🥊

▶ | INSTAGRAM: https://www.instagram.com/ifltvboxing
▶ | TWITTER: https://twitter.com/IFLTV
▶ | FACEBOOK: https://www.facebook.com/ifltv

🥊 | CHECK OUT OUR MOST POPULAR VIDEOS: https://goo.gl/dHeoTk

🥊 | ANTHONY JOSHUA PLAYLIST: https://goo.gl/QZ58RD

🥊 | TYSON FURY PLAYLIST: https://goo.gl/HdWpGj",67,5680,140,Calm down. Fury ain’t fighting Usyk. It’s just a way to give the Fury Ngannou fight cred.,1,1,89.0,calm down fury aint fighting usyk it just a way to give the fury ngannou fight cred,True,3,fury_usyk,neutral,neutral
FxRfE4JEIII,'IT'S ABOUT BLOODY TIME' - SPENCER FEARON REACTS TO TYSON FURY Vs. OLEKSANDR USYK BEING SIGNED ✍️,2023-09-29T18:42:12Z,PT16M12S,"INTERVIEW BY ANDREW McCRT

Subscribe to our new channel focusing solely on amateur boxing HERE: https://www.youtube.com/@ifltvotw

Why not keep up to date with us on social media? 🥊

▶ | INSTAGRAM: https://www.instagram.com/ifltvboxing
▶ | TWITTER: https://twitter.com/IFLTV
▶ | FACEBOOK: https://www.facebook.com/ifltv

🥊 | CHECK OUT OUR MOST POPULAR VIDEOS: https://goo.gl/dHeoTk

🥊 | ANTHONY JOSHUA PLAYLIST: https://goo.gl/QZ58RD

🥊 | TYSON FURY PLAYLIST: https://goo.gl/HdWpGj",67,5680,140,"The Knowledge @SpiritFearon backing the Brit, wonder if Usyk will target that body 🤜",0,1,84.0,the knowledge spiritfearon backing the brit wonder if usyk will target that body,True,2,fury_usyk,neutral,positive
FxRfE4JEIII,'IT'S ABOUT BLOODY TIME' - SPENCER FEARON REACTS TO TYSON FURY Vs. OLEKSANDR USYK BEING SIGNED ✍️,2023-09-29T18:42:12Z,PT16M12S,"INTERVIEW BY ANDREW McCRT

Subscribe to our new channel focusing solely on amateur boxing HERE: https://www.youtube.com/@ifltvotw

Why not keep up to date with us on social media? 🥊

▶ | INSTAGRAM: https://www.instagram.com/ifltvboxing
▶ | TWITTER: https://twitter.com/IFLTV
▶ | FACEBOOK: https://www.facebook.com/ifltv

🥊 | CHECK OUT OUR MOST POPULAR VIDEOS: https://goo.gl/dHeoTk

🥊 | ANTHONY JOSHUA PLAYLIST: https://goo.gl/QZ58RD

🥊 | TYSON FURY PLAYLIST: https://goo.gl/HdWpGj",67,5680,140,Fury has taken this fight because dubois shown vulnerabilities that usyk has. Fury believes now he can take him out,1,0,115.0,fury ha taken this fight because dubois shown vulnerability that usyk ha fury belief now he can take him out,True,2,fury_usyk,negative,positive
