video_id,title,published_date,duration,description,like_count,view_count,comment_count,comment,comment_likes,total_reply_count,comment_len,clean_comment,is_english,engagement,category
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"I hope Usyk gets the win, Fury has started to become a fraud!",1,0,61.0,i hope usyk get the win fury ha started to become a fraud,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,“ Ugly man” ? My Mrs reckons Usyk  is hot and Fury is vile !,2,0,60.0,ugly man my mr reckons usyk is hot and fury is vile,True,3,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,This is where Fury comes undone. Might even quit about round 9. Usyk will be 100% primed and ready with a perfect plan to slay the giant. Split decision Usyk.,10,1,158.0,this is where fury come undone might even quit about round usyk will be primed and ready with a perfect plan to slay the giant split decision usyk,True,12,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"I like both boxers. But I’m edging towards usyk for this one, and I believe his skill will be too much. 

Plus, fury will have the Francis loss in the back of his head. 

Should be a good fight either way.

Slava Ukraine 🇺🇦 🏴󠁧󠁢󠁥󠁮󠁧󠁿",4,0,231.0,i like both boxer but im edging towards usyk for this one and i believe his skill will be too much plus fury will have the francis loss in the back of his head should be a good fight either way slava ukraine,True,5,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"Calling Usyk an ugly little man was funny. Very funny, but Fury undoubtedly suffers from delusions of grandeur.",1,0,111.0,calling usyk an ugly little man wa funny very funny but fury undoubtedly suffers from delusion of grandeur,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,even if feary wins ( the dubious score results) usyk is the real winner by the way he conducts his self alone!!  a truly great champion unlike the  pathetic mess fury is!!!!!!!!,1,0,177.0,even if feary win the dubious score result usyk is the real winner by the way he conduct his self alone a truly great champion unlike the pathetic mess fury is,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,Hes calling that guy his excellence are you bent?? Haha just a random diddy paying the money literally could be anyone 🤣  usyk the professional boxer will destroy the part time bum slayer fury 😂,2,0,194.0,he calling that guy his excellence are you bent haha just a random diddy paying the money literally could be anyone usyk the professional boxer will destroy the part time bum slayer fury,True,3,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,I feel like usyk has already won the fight he’s definitely in Tyson’s head,5,0,74.0,i feel like usyk ha already won the fight he definitely in tyson head,True,6,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,Seeing all of Furys psycho tricks glancing off Usyk was hillarious.,71,5,67.0,seeing all of fury psycho trick glancing off usyk wa hillarious,True,77,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,My money on usyk...FURY LOOKS RATTLED,2,0,37.0,my money on usykfury look rattled,True,3,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,Tyson is just trying to sell the fight to make it as big as possible.. Usyk did nothing to sell this fight.. Usyk did a terrible job promoting the AJ fights as well..,0,1,166.0,tyson is just trying to sell the fight to make it a big a possible usyk did nothing to sell this fight usyk did a terrible job promoting the aj fight a well,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,The day Fury got up off the canvas against Wilder he had the whole of the UK in his corner. His lack of class since beating Wilder has brought him to the point he is today. 80% of the UK want to see a Ukrainian beat one of our own. He’s an embarrassment.,9,2,254.0,the day fury got up off the canvas against wilder he had the whole of the uk in his corner his lack of class since beating wilder ha brought him to the point he is today of the uk want to see a ukrainian beat one of our own he an embarrassment,True,12,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,Omg I have never LAUGHED so much in my life true Geordie is so funny when he talking about Tyson. I hope usyk wins. I’m so glad usyk has some class puts Tyson to absolute shame so embarrassing.,1,0,193.0,omg i have never laughed so much in my life true geordie is so funny when he talking about tyson i hope usyk win im so glad usyk ha some class put tyson to absolute shame so embarrassing,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"I want Usyk to win because i like Usyk he's is a class act and superb boxer. Tyson is crude, crass and a complete arsehole, i don't think his behaviour is going down well with the Saudis.",1,0,187.0,i want usyk to win because i like usyk he is a class act and superb boxer tyson is crude crass and a complete arsehole i dont think his behaviour is going down well with the saudi,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"Imagine Usyk rocking up to the next presser wearing a rabbit costume but instead of a carrot he has an inflatable sausage. Add some over the top ear rings to finish off the look. Take away his playground insults, Fury couldn't say anything after that.",0,1,251.0,imagine usyk rocking up to the next presser wearing a rabbit costume but instead of a carrot he ha an inflatable sausage add some over the top ear ring to finish off the look take away his playground insult fury couldnt say anything after that,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,I hope Usyk wins Fury is acting like a clown,1,0,44.0,i hope usyk win fury is acting like a clown,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"Usyk is a better boxer and a better human. Fury is fucked as he cannot manipulate him. I think Fury's legs have gone, and Usyk is as mobile as can be.",1,0,150.0,usyk is a better boxer and a better human fury is fucked a he can not manipulate him i think fury leg have gone and usyk is a mobile a can be,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,Fury calling Usyk ugly man like he is Brad Pitt 😂,1,0,49.0,fury calling usyk ugly man like he is brad pitt,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"Usyk is so humble, fury sounds scared",1,0,37.0,usyk is so humble fury sound scared,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,I know you hate Fury but don't make low blow the LEGAL punch of Dubois just to make Fury worst in comparision with Usyk. Dubois knocked the fuck out of Usyk. Be real.,1,2,166.0,i know you hate fury but dont make low blow the legal punch of dubois just to make fury worst in comparision with usyk dubois knocked the fuck out of usyk be real,True,4,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,The outcome is an obvious one. Usyk on points. Can't see Fury being able to use his normal tactics.,1,0,99.0,the outcome is an obvious one usyk on point cant see fury being able to use his normal tactic,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,At this rate it will be a victory for Fury if he actually gets in the ring with Usyk.,2,0,85.0,at this rate it will be a victory for fury if he actually get in the ring with usyk,True,3,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"It is nice to see True Geordie saying it how it is on Fury, I was once a massive fan but I now want USYK to beat him, Big John Fury hard as BRASS needs Humbling too.",6,0,165.0,it is nice to see true geordie saying it how it is on fury i wa once a massive fan but i now want usyk to beat him big john fury hard a brass need humbling too,True,7,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"I'm guessing that Fury is going to fight dirty. Will that work, maybe not. But he will try to hang, clutch Usyk every chance he gets.",1,0,133.0,im guessing that fury is going to fight dirty will that work maybe not but he will try to hang clutch usyk every chance he get,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,Great channel 👊 I think Usyk has to make a statement and knock Fury out and I think Usyk does it in round 10,3,1,108.0,great channel i think usyk ha to make a statement and knock fury out and i think usyk doe it in round,True,5,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,Usyk gonna smash Fury. Usyk balls are bigger than Furys head,2,0,60.0,usyk gon na smash fury usyk ball are bigger than fury head,True,3,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"If everyone acted like usyk boxing would go into liquidation. Fury is actually a very insecure quiet guy when the cameras off, seriously questioning your intelligence if you think this is all the real tyson fury.",1,3,212.0,if everyone acted like usyk boxing would go into liquidation fury is actually a very insecure quiet guy when the camera off seriously questioning your intelligence if you think this is all the real tyson fury,True,5,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,Fury has to fight he would duck usyk if he could,1,0,48.0,fury ha to fight he would duck usyk if he could,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,Can tell Fury’s nervous but still think he smokes Usyk 🫡,1,0,56.0,can tell fury nervous but still think he smoke usyk,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,Were the belts not taking  of him after a drug ban.correct me if iam wrong.hes no respect for no one hes a fitst class bully needs knocking done to size.they are all soo far up his backside needs a reality check come on usyk give him a hiding for all us decent  british boxing fans.,1,0,282.0,were the belt not taking of him after a drug bancorrect me if iam wronghes no respect for no one he a fitst class bully need knocking done to sizethey are all soo far up his backside need a reality check come on usyk give him a hiding for all u decent british boxing fan,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"The clapping from Usyk is really funny... Fury talks through everyone, they wait for him to finish and start clapping :')",3,0,121.0,the clapping from usyk is really funny fury talk through everyone they wait for him to finish and start clapping,True,4,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"Nice to see Usyk,playing the belly mind games and getting under his skin",2,0,72.0,nice to see usykplaying the belly mind game and getting under his skin,True,3,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,Such a bad take Usyk plan was to go there and not react to anything Fury said. And yet when Fury brought up the Dubois body shot and Usyk rolling around for 5 minutes Usyk reacted Fury got the bite he wanted,5,0,207.0,such a bad take usyk plan wa to go there and not react to anything fury said and yet when fury brought up the dubois body shot and usyk rolling around for minute usyk reacted fury got the bite he wanted,True,6,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,Such a child !  Usyk lives rent free Fury's head 😂😂😂,2,0,52.0,such a child usyk life rent free fury head,True,3,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,Fury has no class. I hope Usyk schools him and humiliates him,1,0,61.0,fury ha no class i hope usyk school him and humiliates him,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"To be fair Tyson has to sell this fight unless Usyk can come up with another banger like ""I am feel""",1,0,100.0,to be fair tyson ha to sell this fight unless usyk can come up with another banger like i am feel,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"Fury is naive assuming his old tactics gonna work with everyone until he comes across someone who will give him the lesson of his life 🔥both men will have to use IQ & hard work put their best, and it feels to me Usyk is mentally ready, Fury seems psychologically triggered by Usyk's maturity",1,0,291.0,fury is naive assuming his old tactic gon na work with everyone until he come across someone who will give him the lesson of his life both men will have to use iq hard work put their best and it feel to me usyk is mentally ready fury seems psychologically triggered by usyks maturity,True,2,fury_usyk
y6ErxggVENk,FURY vs USYK - Press Conference Reaction,2023-11-17T17:34:19Z,PT12M36S,"True Geordie reacts to the Tyson Fury v Oleksandr Usyk press conference.

📧 Business Email : info@truegeordie.com

🎙️ TG Channel : https://youtube.com/@TrueGeordie

🥊 The Pain Game : https://youtube.com/@paingamepodcast

⚽️ The Kick Off : https://youtube.com/@TheKickOff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial",8276,297745,2249,"Tyson will beat not just win against usyk, big mistake making fury the bad guy 
Usyk is in big trouble",1,0,102.0,tyson will beat not just win against usyk big mistake making fury the bad guy usyk is in big trouble,True,2,fury_usyk
